id,doi,is_oa,source,oa_url,host_type
260,10.1007/s10985-022-09557-5,True,unpaywall,https://pmc.ncbi.nlm.nih.gov/articles/PMC10044535/pdf/nihms-1879201.pdf,repository
261,10.1214/17-AOS1667,True,unpaywall,https://projecteuclid.org/journals/annals-of-statistics/volume-46/issue-6B/Sieve-bootstrap-for-functional-time-series/10.1214/17-AOS1667.pdf,publisher
262,10.1214/20-AOAS1425,True,unpaywall,https://arxiv.org/pdf/1912.07359,repository
263,10.3934/math.2026234,True,unpaywall,http://www.aimspress.com/aimspress-data/math/2026/3/PDF/math-11-03-234.pdf,publisher
264,10.1093/biostatistics/kxac017,True,unpaywall,https://academic.oup.com/biostatistics/article-pdf/23/4/1218/46536375/kxac017.pdf,publisher
265,10.1016/j.jspi.2024.106210,False,,,
266,10.1016/j.matcom.2020.05.018,True,unpaywall,https://arxiv.org/pdf/2402.04321,repository
267,10.1080/01621459.2025.2552510,False,,,
269,10.1007/s11749-019-00655-5,False,,,
270,10.3934/math.20241126,True,unpaywall,http://www.aimspress.com/aimspress-data/math/2024/9/PDF/math-09-09-1126.pdf,publisher
271,,False,,,sin_doi
272,10.1007/s00180-022-01223-6,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s00180-022-01223-6.pdf,publisher
273,10.1007/s10260-019-00457-x,False,,,
276,10.1007/s00180-024-01494-1,False,,,
277,10.1007/s40304-024-00409-2,False,,,
278,10.1080/01621459.2018.1482753,True,unpaywall,https://figshare.com/articles/journal_contribution/Estimation_and_Identification_of_a_Varying-Coefficient_Additive_Model_for_Locally_Stationary_Processes/6447911,repository
279,10.1146/annurev-statistics-042424-052503,True,unpaywall,https://doi.org/10.1146/annurev-statistics-042424-052503,publisher
280,10.1214/21-AOAS1477,True,unpaywall,https://arxiv.org/pdf/2006.05020,repository
281,10.1007/978-3-032-17526-7_8,True,unpaywall,https://link.springer.com/content/pdf/10.1007/978-3-032-17526-7_8.pdf,publisher
283,10.1002/sta4.70140,True,unpaywall,https://arxiv.org/pdf/2603.22719,repository
284,10.1080/01621459.2021.1933496,False,,,
285,10.1002/sam.70004,False,,,
286,10.1007/978-3-319-55708-3_22,False,,,
287,10.1016/j.csda.2025.108255,True,unpaywall,https://doi.org/10.1016/j.csda.2025.108255,publisher
288,10.1186/s13362-024-00153-w,True,unpaywall,https://mathematicsinindustry.springeropen.com/counter/pdf/10.1186/s13362-024-00153-w,publisher
289,10.3390/stats4040047,True,unpaywall,https://www.mdpi.com/2571-905X/4/4/47/pdf?version=1635935374,publisher
290,10.1080/10618600.2024.2342984,True,unpaywall,https://www.tandfonline.com/doi/pdf/10.1080/10618600.2024.2342984?download=true,publisher
291,10.1007/s13253-021-00477-9,True,unpaywall,https://hdl.handle.net/11424/243518,repository
292,10.1007/s00362-023-01518-w,False,,,
293,10.2174/1574893615999200520082636,False,,,
294,10.1016/j.spasta.2017.06.005,True,unpaywall,https://arxiv.org/pdf/1505.06966,repository
295,10.1016/j.csda.2022.107421,False,,,
296,10.5705/ss.202018.0499,True,unpaywall,https://scholars.cityu.edu.hk/en/publications/functional-additive-quantile-regression,repository
297,10.1007/s42952-019-00044-6,False,,,
298,10.1007/s11336-017-9558-9,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s11336-017-9558-9.pdf,publisher
299,10.1016/j.matcom.2025.01.012,True,unpaywall,https://biblio.ugent.be/publication/01JJ6BRARH34SGVZZ73HCQGEWG,repository
300,10.3390/en17143461,True,unpaywall,https://doi.org/10.3390/en17143461,publisher
302,10.5705/ss.202019.0409,False,,,
303,10.1002/for.70075,False,,,
304,10.1007/s11634-024-00612-7,True,unpaywall,https://lirias.kuleuven.be/retrieve/d7a3ef80-7445-4460-a51a-b334b14aa3ce,repository
305,10.1007/s11634-024-00590-w,False,,,
306,10.1515/mcma-2023-2016,False,,,
308,10.1080/00949655.2026.2670719,False,,,
309,10.1109/ROPEC62734.2024.10877135,False,,,
310,10.1007/s00180-021-01142-y,False,,,
311,10.1016/j.jmva.2024.105380,True,unpaywall,https://hal.science/hal-04559892v2/file/asympAnalGPfunInputs_EJS2024ArXiv.pdf,repository
312,10.1515/math-2021-0095,True,unpaywall,https://doi.org/10.1515/math-2021-0095,publisher
313,10.1111/biom.13744,True,unpaywall,https://hdl.handle.net/2027.42/178256,repository
314,10.1007/s10260-026-00861-0,True,unpaywall,https://doi.org/10.1007/s10260-026-00861-0,publisher
315,10.1007/s11425-025-2487-3,False,,,
316,10.1016/j.csda.2021.107400,True,unpaywall,http://hdl.handle.net/10754/673755,repository
317,10.1007/s11222-025-10574-1,False,,,
318,10.1007/s11749-023-00884-9,False,,,
319,10.1080/00401706.2021.2008502,True,unpaywall,https://arxiv.org/pdf/2001.11425,repository
320,10.3934/math.2025074,True,unpaywall,http://www.aimspress.com/aimspress-data/math/2025/1/PDF/math-10-01-074.pdf,publisher
321,10.1002/sta4.590,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/sta4.590,publisher
322,10.1007/s40995-025-01858-2,False,,,
323,10.1111/rssc.12376,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/6953745,repository
324,10.3390/math10224356,True,unpaywall,https://www.mdpi.com/2227-7390/10/22/4356/pdf?version=1669209599,publisher
325,10.1109/SCOReD57082.2022.9973921,False,,,
326,10.1007/s10463-018-0656-y,False,,,
327,10.1080/02331888.2023.2293738,False,,,
328,10.1177/0962280217710050,True,unpaywall,https://journals.sagepub.com/doi/pdf/10.1177/0962280217710050,publisher
330,10.1080/02664763.2024.2420223,True,unpaywall,https://hal.science/hal-04758114v1/document,repository
331,10.1007/s00362-022-01359-z,True,semantic_scholar,https://arxiv.org/pdf/2012.12948,
332,10.5705/SS.202018.0013,False,,,
333,10.1007/s11222-023-10348-7,True,semantic_scholar,https://www.researchsquare.com/article/rs-2332073/latest.pdf,
334,10.1007/978-3-319-89824-7_84,True,unpaywall,http://hdl.handle.net/10234/174594,repository
335,10.3390/math9111243,True,unpaywall,https://www.mdpi.com/2227-7390/9/11/1243/pdf?version=1622622563,publisher
336,10.21314/JEM.2020.218,True,unpaywall,https://arxiv.org/pdf/2002.00507,repository
337,10.7494/csci.2020.21.4.3932,True,unpaywall,https://journals.agh.edu.pl/csci/article/download/3932/2533,publisher
338,10.1093/jrsssc/qlac006,False,,,
339,10.1080/03610918.2024.2443782,False,,,
340,10.1007/s00180-018-0808-9,False,,,
342,10.1002/sim.7254,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/5457356,repository
343,10.1016/j.jspi.2021.11.003,False,,,
344,,False,,,sin_doi
345,10.1007/s12561-015-9137-5,False,,,
346,10.1002/sim.70694,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/sim.70694,publisher
347,10.1007/s41237-019-00079-3,False,,,
348,10.5705/ss.202021.0223,True,semantic_scholar,http://arxiv.org/pdf/2203.04602,
349,,False,,,sin_doi
350,10.1109/ICCCBDA64898.2025.11030474,False,,,
351,10.1214/25-EJS2458,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-19/issue-2/Inference-for-dependent-error-functional-data-Covariance-function/10.1214/25-EJS2458.pdf,publisher
352,10.1016/j.jspi.2020.11.012,True,semantic_scholar,https://arxiv.org/pdf/1808.01236,
353,10.1177/09622802261457281,True,unpaywall,https://doi.org/10.1177/09622802261457281,publisher
354,10.1093/biomtc/ujae164,False,,,
355,10.1093/biomet/asae068,True,unpaywall,https://academic.oup.com/biomet/advance-article-pdf/doi/10.1093/biomet/asae068/61257975/asae068.pdf,publisher
356,10.1080/00949655.2019.1583228,False,,,
357,10.1214/25-EJS2410,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-19/issue-2/Simultaneous-inference-for-covariance-function-of-next-generation-functional-data/10.1214/25-EJS2410.pdf,publisher
358,10.18637/jss.v085.i09,True,unpaywall,https://www.jstatsoft.org/index.php/jss/article/view/v085i09/v85i09.pdf,publisher
359,10.1080/02664763.2025.2532621,True,unpaywall,https://doi.org/10.1080/02664763.2025.2532621,publisher
360,10.1007/s00180-023-01380-2,True,semantic_scholar,https://arxiv.org/pdf/1910.11258,
361,10.1080/01621459.2021.2020126,True,unpaywall,https://figshare.com/articles/journal_contribution/A_Wavelet-Based_Independence_Test_for_Functional_Data_with_an_Application_to_MEG_Functional_Connectivity/17308519,repository
362,10.1002/sim.10209,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/sim.10209,publisher
364,10.1016/j.spa.2019.10.006,True,unpaywall,https://cris.maastrichtuniversity.nl/en/publications/a43e3026-07bc-47cd-abf9-9c9e37c4d0ac,repository
365,10.1080/02664763.2023.2197587,True,unpaywall,https://pmc.ncbi.nlm.nih.gov/articles/PMC11146262/pdf/CJAS_51_2197587.pdf,repository
366,10.1016/j.csda.2020.106912,True,semantic_scholar,https://www.sciencedirect.com/science/article/am/pii/S0167947320300037,
367,10.1109/TEMSCON-ASPAC65329.2025.11512241,False,,,
368,10.1214/22-BJPS536,True,unpaywall,https://doi.org/10.1214/22-BJPS536,repository
369,10.5705/ss.202017.0262,False,,,
370,10.1007/s00362-024-01645-y,True,unpaywall,https://lirias.kuleuven.be/retrieve/4f818a2c-7b05-462d-969f-ffe3d535612a,repository
371,10.1093/jssam/smz009,True,unpaywall,https://arxiv.org/pdf/1806.09949,repository
372,10.1016/j.csda.2025.108308,True,unpaywall,https://doi.org/10.1016/j.csda.2025.108308,publisher
373,10.1007/s10182-022-00463-7,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s10182-022-00463-7.pdf,publisher
374,10.1093/biostatistics/kxy034,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/6920529,repository
376,10.1007/s11222-017-9744-8,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s11222-017-9744-8.pdf,publisher
377,10.1007/s41060-019-00197-x,True,unpaywall,https://hal.science/hal-02332081/document,repository
378,10.3390/math11204358,True,unpaywall,https://www.mdpi.com/2227-7390/11/20/4358/pdf?version=1697789389,publisher
379,10.1080/10618600.2020.1713797,False,,,
380,10.1177/1471082X19871157,True,unpaywall,https://arxiv.org/pdf/2402.05194,repository
381,10.1093/jrsssa/qnaf144,True,unpaywall,https://doi.org/10.1093/jrsssa/qnaf144,publisher
382,10.1080/03610926.2023.2246089,True,unpaywall,https://figshare.com/articles/dataset/Estimation_of_a_clustering_model_for_non_Gaussian_functional_data/23989168,repository
383,10.1080/10618600.2025.2592768,True,unpaywall,https://www.tandfonline.com/doi/pdf/10.1080/10618600.2025.2592768,publisher
384,10.1007/s00180-020-01058-z,True,unpaywall,https://arxiv.org/pdf/2012.05313,repository
385,10.1016/j.csda.2018.12.002,True,semantic_scholar,https://arxiv.org/pdf/1706.02353,
386,10.1111/biom.13646,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/biom.13646,publisher
387,10.1111/biom.12706,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/5677589,repository
388,10.1093/biomtc/ujag111,False,,,
389,10.1214/19-AOS1895,True,unpaywall,https://projecteuclid.org/journals/annals-of-statistics/volume-48/issue-5/Testing-for-stationarity-of-functional-time-series-in-the-frequency/10.1214/19-AOS1895.pdf,publisher
390,10.1002/qre.2415,False,,,
391,10.1080/10618600.2023.2257256,True,semantic_scholar,https://arxiv.org/pdf/2107.14728,
392,10.1080/02331888.2018.1547905,False,,,
393,10.1111/rssb.12255,False,,,
394,10.1007/s00180-025-01685-4,False,,,
395,10.1016/j.jmva.2021.104895,False,,,
396,10.1016/j.ijar.2025.109493,True,unpaywall,https://doi.org/10.1016/j.ijar.2025.109493,publisher
397,10.1080/03610918.2019.1580731,True,unpaywall,https://figshare.com/articles/Robust_multivariate_functional_discriminant_coordinates/8869436,repository
398,10.1080/03610918.2025.2477716,False,,,
399,10.1109/CAC57257.2022.10054923,False,,,
400,10.1007/s00362-023-01505-1,False,,,
401,10.1016/j.cagd.2023.102220,True,semantic_scholar,https://arxiv.org/pdf/2303.17299,
402,10.1080/03610926.2025.2495347,False,,,
403,10.1016/j.csda.2024.108122,True,semantic_scholar,http://arxiv.org/pdf/2405.03041,
404,10.5705/ss.202017.0491,False,,,
405,10.1111/biom.12641,False,,,
406,10.1080/03610918.2017.1353619,False,,,
407,10.1080/03610918.2025.2453474,False,,,
408,10.3390/math11132961,True,unpaywall,https://www.mdpi.com/2227-7390/11/13/2961/pdf?version=1688373884,publisher
409,10.1109/iThings/GreenCom/CPSCom/SmartData.2019.00087,False,,,
410,10.3390/risks8030067,True,unpaywall,https://www.mdpi.com/2227-9091/8/3/67/pdf?version=1593684363,publisher
411,,False,,,sin_doi
412,10.1214/21-AOAS1513,True,unpaywall,https://arxiv.org/pdf/1901.07976,repository
413,10.1002/sim.7694,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/sim.7694,publisher
414,10.1002/sta4.245,True,unpaywall,https://doi.org/10.1002/sta4.245,publisher
415,10.1111/biom.13706,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/biom.13706,publisher
416,10.1007/s10651-019-00436-1,True,unpaywall,https://arxiv.org/pdf/1912.06995,repository
417,10.1080/02331888.2024.2402069,False,,,
418,10.1002/sim.9654,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/sim.9654,publisher
419,10.1002/bimj.201500027,True,unpaywall,https://lirias.kuleuven.be/retrieve/7d4d2c9d-2a18-4880-aad5-10b739f3ca0d,repository
420,10.1002/sim.10238,True,unpaywall,https://pmc.ncbi.nlm.nih.gov/articles/PMC11977557/pdf/nihms-2048898.pdf,repository
421,10.1007/s12561-024-09419-8,True,unpaywall,https://escholarship.org/content/qt6sf5h9nw/qt6sf5h9nw.pdf?t=sfbne1,repository
423,10.1007/978-3-031-09034-9_4,True,unpaywall,https://link.springer.com/content/pdf/10.1007/978-3-031-09034-9_4.pdf,publisher
424,10.3390/math13223616,True,unpaywall,https://www.mdpi.com/2227-7390/13/22/3616/pdf?version=1762855656,publisher
425,10.1080/02664763.2018.1523378,False,,,
426,10.1007/s11222-025-10578-x,True,semantic_scholar,https://www.researchsquare.com/article/rs-5053327/latest.pdf,
427,,False,,,sin_doi
428,10.1016/j.csda.2025.108169,True,unpaywall,https://doi.org/10.1016/j.csda.2025.108169,publisher
429,10.1016/j.csda.2022.107556,True,unpaywall,https://arxiv.org/pdf/2007.00529,repository
430,10.1080/01621459.2017.1286241,True,semantic_scholar,https://arxiv.org/pdf/1602.03990,
431,10.1016/j.csda.2025.108200,True,semantic_scholar,http://arxiv.org/pdf/2407.00859,
432,10.1016/j.csda.2017.11.002,True,unpaywall,https://arxiv.org/pdf/1609.07007,repository
433,10.1007/978-3-030-21158-5_6,False,,,
434,10.1080/02664763.2026.2680085,True,unpaywall,https://doi.org/10.1080/02664763.2026.2680085,publisher
435,10.5705/ss.202017.0208,True,semantic_scholar,https://arxiv.org/pdf/1612.07490,
436,10.1016/j.jmva.2018.02.001,False,,,
437,10.1080/19466315.2018.1458649,False,,,
438,10.5705/ss.202020.0084,True,unpaywall,https://arxiv.org/pdf/2011.10576,repository
439,10.1007/s41237-025-00275-4,False,,,
440,10.1002/cjs.11673,True,unpaywall,https://arxiv.org/pdf/2101.03268,repository
441,10.1007/s00362-019-01147-2,False,,,
442,10.1016/j.jmva.2018.09.009,True,semantic_scholar,https://doi.org/10.1016/j.jmva.2018.09.009,
443,10.1137/16M1108078,True,unpaywall,https://arxiv.org/pdf/1607.08827,repository
444,10.1002/sam.70013,True,unpaywall,https://doi.org/10.1002/sam.70013,publisher
445,10.1080/10485252.2024.2320801,False,,,
446,10.1007/s11222-024-10501-w,False,,,
447,10.1016/j.csda.2023.107900,False,,,
448,10.1080/03610926.2022.2116282,False,,,
449,10.3390/math9111237,True,unpaywall,https://www.mdpi.com/2227-7390/9/11/1237/pdf?version=1622203245,publisher
450,10.1007/s00180-018-00864-w,True,unpaywall,https://hal.science/hal-03023293,repository
451,,False,,,sin_doi
452,10.1080/02331888.2020.1862114,True,unpaywall,https://figshare.com/articles/journal_contribution/Robust_estimation_with_modified_Huber_s_function_for_functional_linear_models/13482586,repository
453,10.1155/2018/5683539,True,unpaywall,https://downloads.hindawi.com/journals/mpe/2018/5683539.pdf,publisher
454,10.1109/MMAR62187.2024.10680782,False,,,
455,10.1002/wics.1507,False,,,
457,10.1080/00949655.2024.2419864,False,,,
458,10.1016/j.jmva.2025.105428,True,unpaywall,https://escholarship.org/content/qt7jq9g523/qt7jq9g523.pdf,repository
459,10.29220/CSAM.2023.30.3.311,True,unpaywall,http://www.csam.or.kr/journal/download_pdf.php?doi=10.29220/CSAM.2023.30.3.311,publisher
460,10.1016/j.jeconom.2019.03.007,False,,,
461,10.1007/s00180-020-01042-7,True,unpaywall,https://arxiv.org/pdf/1905.06858,repository
462,10.1016/j.csda.2018.08.017,False,,,
463,10.1007/s00357-019-09313-9,False,,,
464,10.1080/10618600.2026.2634830,False,,,
465,10.1080/00949655.2021.1979550,False,,,
467,10.1111/biom.13156,True,unpaywall,https://arxiv.org/pdf/2106.02718,repository
468,10.1515/ijb-2023-0029,True,unpaywall,https://pmc.ncbi.nlm.nih.gov/articles/PMC12247787/pdf/ijb-21-1-ijb-2023-0029.pdf,repository
469,10.12012/CJoE2020-0037,False,,,
470,10.1016/j.jmva.2024.105402,False,,,
471,10.1214/25-EJS2428,True,unpaywall,https://doi.org/10.1214/25-ejs2428,publisher
472,10.1016/j.jmva.2022.105043,True,unpaywall,https://eprints.gla.ac.uk/view/author/83039.html>,repository
473,10.1007/s11004-024-10142-9,True,unpaywall,https://doi.org/10.1007/s11004-024-10142-9,publisher
474,10.1007/s00362-023-01510-4,False,,,
475,10.1109/TPAMI.2017.2745568,True,unpaywall,https://arxiv.org/pdf/1612.02203,repository
476,10.1002/cjs.11585,False,,,
477,10.1214/25-EJS2350,True,unpaywall,https://doi.org/10.1214/25-ejs2350,publisher
478,10.1080/00949655.2021.2002329,False,,,
480,10.1111/biom.13902,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/biom.13902,publisher
481,10.3150/23-BEJ1695,True,semantic_scholar,https://arxiv.org/pdf/2402.05438,
482,10.1007/s00362-018-0980-6,False,,,
483,10.1007/s41237-018-0066-8,True,semantic_scholar,https://link.springer.com/content/pdf/10.1007/s41237-018-0066-8.pdf,
484,10.1080/10618600.2020.1807994,True,unpaywall,https://figshare.com/articles/journal_contribution/Functional_regression_for_densely_observed_data_with_novel_regularization/12844490,repository
485,10.1016/j.apm.2023.07.018,False,,,
486,10.1080/10618600.2023.2165498,True,unpaywall,https://arxiv.org/pdf/2104.09371,repository
487,10.3934/math.2021633,True,unpaywall,https://doi.org/10.3934/math.2021633,publisher
488,10.1080/10618600.2025.2612629,False,,,
489,10.1080/00949655.2026.2613297,True,unpaywall,https://www.tandfonline.com/doi/pdf/10.1080/00949655.2026.2613297?needAccess=true,publisher
490,10.1080/10618600.2019.1604373,False,,,
491,10.4310/SII.250522053330,False,,,
493,10.1080/01621459.2020.1844211,False,,,
495,10.1007/s00362-026-01806-1,False,,,
498,10.1111/sjos.12586,True,unpaywall,https://arxiv.org/pdf/2008.00782,repository
499,10.1016/j.spasta.2024.100832,False,,,
500,10.1007/s00180-015-0555-0,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s00180-015-0555-0.pdf,publisher
502,10.1002/env.1071,True,semantic_scholar,https://arxiv.org/pdf/0911.1189,
503,10.1111/1467-9868.00233,True,semantic_scholar,https://cdr.lib.unc.edu/downloads/c821gv30k,
504,10.1007/s10651-015-0317-8,False,,,
505,10.1214/11-BA603,True,unpaywall,https://projecteuclid.org/journals/bayesian-analysis/volume-6/issue-1/Reduced-rank-regression-models-with-latent-variables-in-Bayesian-functional/10.1214/11-BA603.pdf,publisher
506,10.1002/env.696,False,,,
507,10.1191/0962280204sm352ra,False,,,
508,10.1111/1467-9868.00367,False,,,
509,10.1080/10485250903323180,False,,,
510,10.1111/j.1541-0420.2012.01765.x,True,unpaywall,https://kar.kent.ac.uk/31315/1/FMM_Classification_July2011.pdf,repository
511,10.1016/j.jspi.2011.01.027,False,,,
512,10.1146/annurev-statistics-010814-020413,True,unpaywall,https://www.annualreviews.org/doi/pdf/10.1146/annurev-statistics-010814-020413,publisher
513,10.1198/016214508000000373,False,,,
514,,False,,,sin_doi
515,10.1111/j.1467-9868.2010.00752.x,True,semantic_scholar,https://doi.org/10.2139/ssrn.1376237,
516,10.1002/env.2147,False,,,
517,10.1198/016214506000000825,False,,,
518,10.1016/j.csda.2006.09.034,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/2084351,repository
519,10.1214/12-AOAS551,True,unpaywall,https://arxiv.org/pdf/1209.6172,repository
520,10.1214/13-AOAS649,True,unpaywall,https://projecteuclid.org/journals/annals-of-applied-statistics/volume-7/issue-3/Robust-regularized-singular-value-decomposition-with-application-to-mortality-data/10.1214/13-AOAS649.pdf,publisher
521,10.1016/j.jmva.2006.10.004,True,semantic_scholar,https://doi.org/10.1016/j.jmva.2006.10.004,
522,10.1080/10618600.2014.925458,True,semantic_scholar,https://figshare.com/ndownloader/files/1533704,
523,10.1111/j.1541-0420.2007.00761.x,False,,,
524,10.1198/016214503000000422,True,semantic_scholar,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.226.4622&rep=rep1&type=pdf,
525,10.1016/j.csda.2014.01.011,False,,,
526,10.1007/978-3-319-40643-5_15,False,,,
528,10.1137/140970148,True,unpaywall,https://doi.org/10.1137/140970148,publisher
529,10.1007/s00362-014-0619-1,False,,,
530,10.1214/009053607000000163,True,unpaywall,https://projecteuclid.org/journals/annals-of-statistics/volume-35/issue-5/Computer-model-validation-with-functional-output/10.1214/009053607000000163.pdf,publisher
531,10.1093/biostatistics/kxu045,True,unpaywall,https://academic.oup.com/biostatistics/article-pdf/16/2/352/5027361/kxu045.pdf,publisher
532,10.1214/16-EJS1123,True,unpaywall,https://doi.org/10.1214/16-ejs1123,publisher
534,10.1016/j.mcm.2013.04.007,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0895717713001775/pdf,publisher
535,10.1080/00401706.2013.863163,False,,,
536,10.1002/sim.2195,False,,,
537,10.1007/s00180-012-0389-y,False,,,
538,10.2307/3315928,False,,,
539,10.1590/S0101-82052005000200004,True,unpaywall,https://www.scielo.br/j/cam/a/HpLS4bZQPDs6c9k5BcHL8vb/?lang=en&format=pdf,publisher
540,10.2307/3316142,False,,,
541,10.1111/j.1467-9876.2007.00592.x,True,unpaywall,https://academic.oup.com/jrsssc/article-pdf/56/5/571/50008302/jrsssc_56_5_571.pdf,publisher
542,,False,,,sin_doi
543,10.1007/s11336-015-9473-x,False,,,
544,10.1080/01621459.2016.1165104,True,unpaywall,https://arxiv.org/pdf/1411.0764,repository
546,10.1002/cem.1129,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cem.1129,publisher
547,10.1016/j.csda.2011.01.001,False,,,
548,10.1080/03610920802105176,False,,,
551,10.1080/00401706.2013.765316,True,semantic_scholar,http://arxiv.org/pdf/1102.2773,
552,10.1080/03610918.2014.932803,False,,,
554,,False,,,sin_doi
555,10.1007/978-3-319-23528-8_2,True,semantic_scholar,https://link.springer.com/content/pdf/10.1007/978-3-319-23528-8_2.pdf,
557,10.1007/978-3-642-21037-2_19,False,,,
558,10.1007/s13253-009-0012-z,True,unpaywall,http://hdl.handle.net/2117/2167,repository
559,10.1080/10485250500303015,True,semantic_scholar,http://arxiv.org/pdf/math/0703056,
560,10.1109/ICNC.2012.6234583,False,,,
561,10.1080/03610920902947246,False,,,
562,10.1016/j.jspi.2007.03.053,False,,,
563,10.2202/1557-4679.1190,True,unpaywall,https://www.degruyter.com/document/doi/10.2202/1557-4679.1190/pdf,publisher
564,10.1109/IVS.2013.6629594,False,,,
565,10.1016/j.csda.2016.05.017,False,,,
566,10.1198/jcgs.2009.06109,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/2836603,repository
567,10.1198/016214507000001139,False,,,
568,10.1007/s11135-012-9665-8,False,,,
569,10.1007/s11634-012-0112-4,False,,,
570,10.1016/j.csda.2015.04.002,True,unpaywall,https://arxiv.org/pdf/1411.4170,repository
571,10.1007/3-540-45468-3_113,True,unpaywall,https://link.springer.com/content/pdf/10.1007/3-540-45468-3_113.pdf,publisher
572,10.1111/biom.12705,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/5634932,repository
573,10.1016/j.spa.2013.03.015,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0304414913000793/pdf,publisher
574,10.1080/10618600.2012.679241,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/3685865,repository
576,10.1198/016214508000000247,False,,,
577,10.1111/j.1467-9876.2007.00605.x,False,,,
578,10.1111/j.1467-9574.2012.00522.x,True,unpaywall,http://hdl.handle.net/10234/76907,repository
579,10.1137/15M1008592,True,semantic_scholar,http://optimallearning.princeton.edu/Papers/Jamshidi Powell - Recursive local polynomial approximation method using DC-RBF Feb162013.pdf,
581,10.1080/00401706.2013.805662,False,,,
582,10.1007/s11336-016-9521-1,True,unpaywall,http://escholarship.mcgill.ca/downloads/j6731748w,repository
584,10.1007/s10182-010-0147-9,False,,,
585,10.1111/j.1541-0420.2007.00895.x,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/2659628,repository
586,10.1198/jasa.2010.tm09313,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/2915777,repository
587,10.1080/10618600.1999.10474847,False,,,
588,10.1142/S0219691313500033,True,unpaywall,https://arxiv.org/pdf/1101.4744,repository
589,10.1007/s11749-014-0392-4,True,semantic_scholar,https://doi.org/10.2139/ssrn.2892642,
591,10.1002/sim.4236,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/3115522,repository
592,10.1111/j.1541-0420.2012.01788.x,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/3530663,repository
