id,title_short,decision,reason_code,confidence,rationale
210,Spatiotemporal Besov Priors for Bayesian Inverse Problems,include,none,media,"Priors de Besov (relacionados con bases wavelet) para cambios abruptos, conecta con PR4."
211,Translation-invariant functional clustering on COVID-19 deaths adjusted on population risk factors,include,none,media,"Clustering funcional invariante a traslación; COVID-19 es dato ilustrativo, foco metodológico."
212,Linear mixed-effects model for longitudinal complex data with diversified characteristics,include,none,alta,Menciona explícitamente datos económicos y financieros funcionales (I1c).
213,Correcting Measurement Error and Zero Inflation in Functional Covariates for Scalar-on-Function Quan,include,none,media,Metodología de regresión cuantílica funcional con corrección de error de medición.
214,Latent factor model for multivariate functional data,include,none,alta,"Modelo de factores latentes para datos funcionales multivariados, metodología central."
215,Robust joint modelling of sparsely observed paired functional data,include,none,alta,Modelo conjunto robusto vía componentes principales funcionales (FPCA).
216,Bayesian classification of multiclass functional data,include,none,alta,Clasificación bayesiana con bases B-spline explícitas.
217,logitFD: an R package for functional principal component logit regression,include,none,alta,"Paquete R para regresión logit FPCA, metodología central."
218,Partially functional linear additive model for censored data with heavy-tailed distributions,include,none,baja,"Modelo lineal funcional parcial aditivo, metodología central (solo título)."
219,Nonparametric tests for semiparametric regression models,exclude,I1,baja,"Prueba no paramétrica para modelos semiparamétricos generales; sin mención clara de datos funcionales, posible falso positivo."
220,Generalized functional additive nonlinear models with multimodal interaction effects,include,none,baja,"Modelos aditivos funcionales generalizados, metodología central (solo título)."
221,Semiparametric Partial Functional Regression Model for Estimating Optimal Individualized Treatment R,include,none,media,"Regresión funcional semiparamétrica; medicina personalizada es dominio ilustrativo, foco metodológico."
222,Bivariate Functional Quantile Envelopes With Application to Radiosonde Wind Data,include,none,media,"Envolventes cuantílicas funcionales bivariadas; meteorología es dato ilustrativo, foco metodológico."
223,Functional Modelling of Telecommunications Data∗,include,none,alta,Modelado con suavizado B-spline explícito de datos de telecomunicaciones.
224,Functional Data Regression on Distribution-Valued Data via Logarithm Derivative Quantile Transformat,include,none,alta,"Regresión funcional para datos distribucionales, metodología central."
225,A Functional Joint Model for Survival and Multivariate Sparse Functional Data in Multi-Cohort Alzhei,include,none,media,Modelo conjunto de supervivencia y datos funcionales dispersos; Alzheimer es dato ilustrativo.
226,Functional Beta Regression Model in Alzheimer’s Disease Studies,include,none,baja,"Regresión beta funcional, metodología central (solo título, dominio médico ilustrativo)."
227,Wavelet power spectral domain functional principal component analysis for feature extraction of epil,include,none,alta,"FPCA en dominio espectral wavelet, PR4 directo pese a dominio médico (EEG)."
228,Bivariate Stochastic Functional Linear Models for Gene-based Association Analysis of Quantitative Tr,include,none,baja,"Modelos lineales funcionales estocásticos bivariados, metodología central (solo título)."
229,Functional logistic regression: a comparison of three methods,include,none,media,"Comparación de tres métodos de regresión logística funcional, PR4 directo."
230,SPARSE FUNCTIONAL PRINCIPAL COMPONENT ANALYSIS IN HIGH DIMENSIONS,include,none,baja,"FPCA disperso en alta dimensión, metodología central inequívoca (solo título)."
231,Growth dynamics and heritability for plant high-throughput phenotyping studies using hierarchical fu,exclude,E4,media,Aplicación de FDA jerárquica a fenotipado de plantas; dominio ajeno sin discusión de bases.
232,RSFclust: Robust sparse clustering of functional data using quantile curves,include,none,baja,"Clustering disperso robusto de datos funcionales vía curvas cuantílicas, metodología central."
233,Oracle-efficient estimation for functional data error distribution with simultaneous confidence band,include,none,alta,Estimación con bandas de confianza usando trayectorias B-spline explícitas.
234,Additive Function-on-Function Regression,include,none,alta,"Regresión aditiva function-on-function, metodología central."
235,Nested Hierarchical Functional Data Modeling and Inference for the Analysis of Functional Plant Phen,exclude,E4,baja,Modelado jerárquico de fenotipos funcionales de plantas; dominio ajeno (agricultura).
236,Change point analysis of functional variance function with stationary error,include,none,baja,"Análisis de puntos de cambio en varianza funcional, conecta con PR4 (no estacionariedad)."
237,Analysis of rank regression modeling in functional data,include,none,baja,"Modelado de regresión de rangos en datos funcionales, metodología central."
238,STATISTICAL INFERENCE FOR FUNCTIONAL TIME SERIES: AUTOCOVARIANCE FUNCTION,include,none,media,"Inferencia estadística para series temporales funcionales (autocovarianza), PR4; abstract parece ser suplemento técnico."
239,Splinets – Orthogonal Splines for Functional Data Analysis,include,none,baja,"Splines ortogonales para FDA, PR1 directo e inequívoco."
240,Basis expansion approaches for functional analysis of variance with repeated measures,include,none,alta,"Expansión en bases explícita para ANOVA funcional, PR1/PR2."
241,Study of age specific lung cancer mortality trends in the US using functional data analysis,exclude,E4,media,Estudio aplicado de mortalidad por cáncer de pulmón vía FDA; sin aporte metodológico de bases evidente.
242,Application of functional feature extraction to the compression of network time series,exclude,E4,baja,Extracción de características funcionales para compresión de redes; dominio ajeno (ingeniería de redes).
243,Fast stable parameter estimation for linear dynamical systems,include,none,baja,"Estimación de parámetros para sistemas dinámicos lineales; conexión a FDA no confirmada en el fragmento, se incluye ante la duda."
244,Integer-valued functional data analysis for measles forecasting,include,none,media,Nuevo marco de FDA de valores enteros aplicado a pronóstico de sarampión; contribución metodológica.
245,Fast geostatistical seismic inversion coupling machine learning and Fourier decomposition,exclude,I1,baja,"Inversión sísmica geofísica con descomposición de Fourier; probable falso positivo, no es FDA estadístico."
246,Wavelet analysis of variance box plot,include,none,alta,"Boxplot de varianza wavelet para datos funcionales, PR1/PR4 directo."
247,Dynamic prediction of multivariate functional data based on Functional Kernel Partial Least Squares,include,none,baja,"Predicción dinámica multivariada vía PLS de kernel funcional, metodología central."
